curves|label
{x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^3*y+a*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_ab_f
{a^2*x^4+a*x^3*y+a*x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+a^2*x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+a*x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^2*y^2+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+x^3*y+a*x^2*y^2+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+a*x}|3.4.a_ab_g
{x^4+x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^3*y+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_ab_h
{x^4+a*x^3*y+x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4,x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^3+a*x^2)*y=x^7+a*x^2+(a+1)*x,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x^2+(a+1)*x+1}|3.4.a_ab_i
{x^4+a*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z}|3.4.a_ab_j
{a^2*x^4+x^3*y+x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^3*y+a*x^3*z+x^2*y^2+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+x^3*y+a*x^3*z+x^2*y^2+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+a*x^3*y+x^2*y*z+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^3*y+a*x^3*z+a^2*x^2*y*z+a*x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+x^2+x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+a*x^2+a*x+a}|3.4.a_ab_k
{x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_ab_l
{a*x^3*z+x^2*y*z+a*x*y^3+x*z^3+y^4,a^2*x^4+x^3*y+a^2*x^3*z+x^2*y*z+a*x*y^3+x*z^3+y^4,a*x^4+x^3*y+a*x^3*z+x^2*y*z+a^2*x*y^3+x*z^3+y^4,a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*z^3+y^4,x^3*y+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^3*z+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*z+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x)*y=x^3+x^2+a*x,y^2+(x^4+a*x)*y=x^3+a*x^2+a*x,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^2+(a+1)*x+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+x^2+(a+1)*x+a}|3.4.a_ac_ab
{a^2*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+(a+1)*x^2+x+a+1,y^2+(x^4+a*x)*y=a*x^8+x^3+(a+1)*x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a*x)*y=x^3+x+1,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+a*x+a,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^3+(a+1)*x,y^2+(a*x^4+a*x^3+a*x)*y=x^8+x^3+(a+1)*x^2+(a+1)*x}|3.4.a_ac_ad
{a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+a*x*y^3+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+a^2*x*y^3+x*z^3+y^4}|3.4.a_ac_af
{a^2*x^4+x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_ac_ah
{a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*y+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^3*y+a^2*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^3*y+a*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+(a+1)*x^2+a*x,y^2+(x^4+a*x)*y=a*x^8+x^3+(a+1)*x^2+a*x,y^2+(a*x^4+a*x^3+a*x)*y=x^3+(a+1)*x^2+1,y^2+(a*x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x^2+a}|3.4.a_ac_b
{a^2*x^4+a*x^3*y+a*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*z+a*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x)*y=x^3+x^2+x+a+1,y^2+(x^4+a*x)*y=x^3+a*x^2+(a+1)*x+a,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^3+x^2+a+1,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^3+a*x^2+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^2+x+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+(a+1)*x^3+a*x^2+a*x+a}|3.4.a_ac_d
{x^3*z+x^2*y*z+a*x*y^3+x*z^3+y^4,x^3*z+x^2*y*z+a^2*x*y^3+x*z^3+y^4,a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,x^4+x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^4+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_ac_f
{x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a*x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^3*y+a*x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^3*y+a^2*x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^2*z^2}|3.4.a_ac_h
{y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+a*x^3+a*x^2+(a+1)*x+1}|3.4.a_ad_a
{x^3*y+a*x^3*z+x^2*y*z+x*z^3+y^3*z,x^3*y+a^2*x^3*z+x^2*y*z+x*z^3+y^3*z,a*x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_ad_ab
{a*x^4+x*y^3+x*z^3+y^4,a^2*x^4+x*y^3+x*z^3+y^4,y^2+(a*x^3+a*x^2)*y=x^7+x^2+x+a,y^2+(a*x^3+a*x^2)*y=a*x^7+a*x^2+a*x+1}|3.4.a_ad_ac
{y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+a*x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x^2+(a+1)*x+a}|3.4.a_b_e
{x^3*z+x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^3*z+x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x^2+x,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+x^2+a*x+a+1}|3.4.a_ad_c
{a^2*x^3*y+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_ad_d
{x^4+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+x^2+(a+1)*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+a*x^2+(a+1)*x+a}|3.4.a_b_a
{a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_b_ab
{a*x^4+x^2*y^2+x*y^3+x*z^3+y^2*z^2,a^2*x^4+x^2*y^2+x*y^3+x*z^3+y^2*z^2,y^2+(a*x^3+a*x^2)*y=x^7+x+1,y^2+(a*x^3+a*x^2)*y=x^7+x+a,y^2+(a*x^3+a*x^2)*y=x^7+(a+1)*x^2+a*x+a,y^2+(a*x^3+a*x^2)*y=x^7+x^6+x^2+x+a+1,y^2+(a*x^3+a*x^2)*y=a*x^7+a*x+1,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+a*x^2+a*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^2+x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^2+a*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+a*x^2+a*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^3+x}|3.4.a_b_ac
{x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z}|3.4.a_b_ad
{a*x^4+a*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+x^2+(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x+a+1}|3.4.a_b_ae
{a*x^4+a*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_b_af
{a*x^4+x^3*y+x^3*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+x^3*z+x*y^3+x*y^2*z+x*z^3+y^4}|3.4.ab_d_ak
{a^2*x^3*y+x^3*z+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^3*y+x^3*z+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x+a+1,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+x,y^2+(a*x^3+a*x^2)*y=(a+1)*x^7+x,y^2+(a*x^3+a*x^2)*y=(a+1)*x^7+a*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^2+a*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+x}|3.4.a_b_ag
{a^2*x^4+x^3*y+a*x^3*z+x^2*y*z+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+x^2*y*z+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_b_ah
{a^2*x^4+a^2*x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4}|3.4.a_b_ai
{y^2+a*x^2*y=x^7+x^5+(a+1)*x,y^2+a*x^2*y=a*x^7+x^5+(a+1)*x}|3.4.b_c_a
{a*x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^3*y+a*x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,y^2+(a*x^3+a*x^2)*y=x^7+a*x+1,y^2+(a*x^3+a*x^2)*y=x^7+(a+1)*x^2+x+a,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x^2+a*x,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+x^2+x+a+1}|3.4.a_b_ak
{y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^3+x^2+(a+1)*x+a+1}|3.4.a_b_am
{a^2*x^4+a*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+x^2*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_b_f
{x^4+x^3*y+a*x^3*z+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_b_b
{a*x^4+x^3*y+x^3*z+x*y^3+x*z^3+y^4,a^2*x^4+x^3*y+x^3*z+x*y^3+x*z^3+y^4,x^4+x^3*z+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+x^3*z+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^3*y+x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+x^3*z+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^3*y+a*x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a*x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^4+a^2*x^3*y+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+(a*x^3+a*x^2)*y=x^7+a*x^2+x+1,y^2+(a*x^3+a*x^2)*y=x^7+x^6+x+a+1,y^2+(a*x^3+a*x^2)*y=x^7+x^6+a*x,y^2+(a*x^3+a*x^2)*y=x^7+x^6+(a+1)*x^2+x+a+1,y^2+(a*x^3+a*x^2)*y=a*x^7+x^2+a*x+a,y^2+(a*x^3+a*x^2)*y=a*x^7+x^6+a*x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^2+x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=a*x^3+a*x^2+a*x+a+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+x^2+x,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^8+x^3+a*x^2+a*x+a+1}|3.4.a_b_c
{a*x^4+x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x*z^3+y^3*z,x^4+a^2*x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,x^4+a*x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_b_d
{a*x^4+a*x^3*y+x^3*z+a*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+a^2*x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,x^4+a^2*x^3*y+a*x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^3+a*x^2)*y=x^7+a*x+a,y^2+(a*x^3+a*x^2)*y=a*x^7+x+1,y^2+(a*x^3+a*x^2)*y=(a+1)*x^7+x^6+x+1,y^2+(a*x^3+a*x^2)*y=(a+1)*x^7+x^6+a*x+1,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=x^3+(a+1)*x^2+x+a,y^2+((a+1)*x^4+a*x^3+a*x^2)*y=(a+1)*x^3+(a+1)*x^2+a*x+a+1}|3.4.a_b_g
{a^2*x^3*y+a*x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^3*y+a^2*x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_b_h
